T,V,Fv,Fd,Sv,Cv,CTE,density
1440.0,12.70824106171395,-7.8366613549633595,-0.6595247547870091,69.17865053801275,24.8643689736285,3.488260759132715e-05,6.424523202301347
1450.0,12.712675926122028,-7.844017458013042,-0.6668808578366915,69.36228172741296,24.865391587031098,3.488537294468918e-05,6.422281983422306
1460.0,12.717112761436063,-7.851393625589002,-0.6742570254126514,69.5447303837214,24.86639278357156,3.4888699953100935e-05,6.420041332730968
1470.0,12.721551562401803,-7.858789734465011,-0.6816531342886615,69.72601240401468,24.867373149411012,3.489197794755709e-05,6.417801253324928
1480.0,12.72599234156342,-7.866205663759186,-0.6890690635828353,69.90614341229407,24.868333251152915,3.489534680226052e-05,6.4155617393205
1490.0,12.730435107450813,-7.873641294042982,-0.6965046938666322,70.08513871114562,24.86927363632401,3.489877486427423e-05,6.413322786872816
1500.0,12.73487987304814,-7.881096507647818,-0.7039599074714684,70.26301331192545,24.870194834250036,3.490229701132889e-05,6.411084389905446
1510.0,12.739326668317391,-7.888571189149108,-0.7114345889727566,70.43978197503633,24.87109735693913,3.490604633218344e-05,6.40884653381791
1520.0,12.743775491834919,-7.896065223374693,-0.7189286231983434,70.61545909232936,24.871981699130583,3.4909776309056664e-05,6.406609219828964
1530.0,12.748226373837987,-7.903578497936011,-0.7264418977596606,70.79005885777649,24.872848339787602,3.4913735233022985e-05,6.404372433248539
1540.0,12.752679312674944,-7.911110900604149,-0.7339743004277992,70.96359511026859,24.873697741899132,3.4917672810382614e-05,6.4021361754367385
1550.0,12.757134340562985,-7.918662321983076,-0.741525721806726,71.13608151047968,24.87453035392358,3.492185446284024e-05,6.39990043075904
1560.0,12.761591451421495,-7.926232652500597,-0.7490960523242467,71.30753136134045,24.875346609452993,3.4925979847237895e-05,6.397665202824349
1570.0,12.766050685424931,-7.933821785895827,-0.7566851857194767,71.47795783254861,24.876146928810986,3.4930411239296454e-05,6.39543047205929
1580.0,12.770512050700177,-7.94142961593361,-0.7642930157572594,71.64737376508097,24.876931718610372,3.493489734423804e-05,6.393196234989154
1590.0,12.774975545143493,-7.949056037271096,-0.7719194370947463,71.81579173374217,24.87770137253726,3.4939358024937935e-05,6.390962493267374
1600.0,12.779441191517009,-7.956700946921465,-0.7795643467451153,71.98322414322732,24.87845627224201,3.494398782069206e-05,6.388729236112102
